league of legends,32136.0
dota 2,4828.0
counter-strike: global offensive,2829.0
hearthstone: heroes of warcraft,2599.0
h1z1,2386.0
smite,1245.0
castle crashers,551.0
the king of fighters '98: the slugfest,451.0
stepmania,135.0
the binding of isaac: rebirth,103.0
