Dota 2,30862.0
League of Legends,7095.0
Hearthstone: Heroes of Warcraft,3094.0
World of Warcraft: Warlords of Draenor,705.0
Heroes of the Storm,413.0
Counter-Strike: Global Offensive,205.0
