league of legends,1367773.0
smite,51779.0
counter-strike: global offensive,51132.0
call of duty: advanced warfare,38433.0
hearthstone: heroes of warcraft,33580.0
heroes of the storm,28290.0
grand theft auto v,14515.0
shadow of the colossus,14164.0
dota 2,13347.0
gaming talk shows,8446.0
