league of legends,192358.0
smite,9466.0
counter-strike: global offensive,4218.0
call of duty: advanced warfare,2889.0
heroes of the storm,954.0
hearthstone: heroes of warcraft,753.0
h1z1,682.0
starcraft ii: heart of the swarm,497.0
dota 2,372.0
