league of legends,87515.0
counter-strike: global offensive,8851.0
dota 2,6242.0
guild wars 2,3122.0
hearthstone: heroes of warcraft,2940.0
smite,1503.0
heroes of the storm,874.0
corpse party,99.0
resident evil 2,91.0
