League of Legends,99603.0
Dark Souls,68686.0
Counter-Strike: Global Offensive,4001.0
Dota 2,2602.0
Heroes of the Storm,2480.0
Vainglory,2320.0
Hearthstone: Heroes of Warcraft,2039.0
Smite,976.0
Left 4 Dead 2,900.0
Art of Fighting,250.0
