league of legends,48446.0
counter-strike: global offensive,14121.0
call of duty: advanced warfare,12099.0
minecraft,2399.0
smite,2268.0
heroes of the storm,2254.0
hearthstone: heroes of warcraft,1431.0
dota 2,759.0
starcraft: brood war,120.0
world of warcraft: warlords of draenor,75.0
