League of Legends,24128.0
Dota 2,8130.0
Resident Evil,6752.0
Heroes of the Storm,4700.0
Hearthstone: Heroes of Warcraft,2325.0
Counter-Strike: Global Offensive,2251.0
StarCraft II: Heart of the Swarm,1402.0
Smite,324.0
Castlevania: Symphony of the Night,242.0
