Dying Light,74018.0
Dota 2,41794.0
League of Legends,13375.0
Call of Duty: Advanced Warfare,3537.0
Hearthstone: Heroes of Warcraft,1768.0
Heroes of the Storm,736.0
Among The Sleep,617.0
Silent Hills,254.0
World of Warcraft: Warlords of Draenor,158.0
