league of legends,18987.0
smite,11020.0
counter-strike: global offensive,9233.0
fifa 15,7485.0
hearthstone: heroes of warcraft,2250.0
heroes of the storm,1846.0
dota 2,1741.0
pokémon gold/silver,46.0
world of warcraft: warlords of draenor,2.0
