league of legends,751482.0
dota 2,152508.0
counter-strike: global offensive,61790.0
h1z1,52100.0
minecraft,49979.0
hearthstone: heroes of warcraft,34662.0
smite,34126.0
call of duty: advanced warfare,29988.0
dying light,23847.0
heroes of the storm,17394.0
