league of legends,1270170.0
dota 2,409173.0
counter-strike: global offensive,45274.0
smite,25934.0
heroes of the storm,24134.0
god of war iii,19329.0
hearthstone: heroes of warcraft,18854.0
dying light,15410.0
just dance 2015,15316.0
call of duty: advanced warfare,14452.0
