league of legends,20972.0
counter-strike: global offensive,5566.0
heroes of the storm,4193.0
call of duty: advanced warfare,1963.0
fifa 15,1346.0
hearthstone: heroes of warcraft,1310.0
smite,693.0
dota 2,259.0
resident evil 6,124.0
