league of legends,95362.0
smite,11689.0
call of duty: advanced warfare,6703.0
counter-strike: global offensive,4276.0
heroes of the storm,1703.0
dayz,955.0
starcraft ii: heart of the swarm,847.0
hearthstone: heroes of warcraft,448.0
dota 2,367.0
h1z1,155.0
