league of legends,81646.0
nba 2k15,16398.0
euro truck simulator 2,6496.0
call of duty: advanced warfare,2602.0
heroes of the storm,1702.0
hearthstone: heroes of warcraft,1268.0
counter-strike: global offensive,821.0
call of duty,170.0
diablo iii: reaper of souls,137.0
call of duty®: advanced warfare,45.0
