league of legends,25691.0
minecraft,11337.0
h1z1,7303.0
hearthstone: heroes of warcraft,1415.0
smite,893.0
heroes of the storm,774.0
borderlands,636.0
geometry dash,67.0
world of warcraft: warlords of draenor,51.0
