league of legends,65343.0
fifa 15,5122.0
medievil,2604.0
smite,1508.0
dota 2,1018.0
counter-strike: global offensive,658.0
gaming talk shows,422.0
h1z1,276.0
world of warcraft: warlords of draenor,142.0
call of duty®: advanced warfare,120.0
