league of legends,16943.0
the order: 1886,6072.0
h1z1,3508.0
gaming talk shows,3365.0
starcraft ii: heart of the swarm,1992.0
castlevania: symphony of the night,1274.0
counter-strike: global offensive,767.0
rust,246.0
heroes of the storm,24.0
