league of legends,22346.0
counter-strike: global offensive,6713.0
call of duty: advanced warfare,5717.0
heroes of the storm,1703.0
hearthstone: heroes of warcraft,1700.0
smite,623.0
the binding of isaac: rebirth,233.0
world of warcraft: warlords of draenor,111.0
call of duty®: advanced warfare,1.0
