League of Legends,117154.0
Counter-Strike: Global Offensive,2751.0
World of Warcraft: Warlords of Draenor,2626.0
Hearthstone: Heroes of Warcraft,1793.0
Heroes of the Storm,454.0
Smite,248.0
Call of Duty: Advanced Warfare,143.0
COD AW,4.0
