league of legends,535641.0
h1z1,98674.0
dying light,91959.0
counter-strike: global offensive,69688.0
heroes of the storm,43904.0
call of duty: advanced warfare,43191.0
hearthstone: heroes of warcraft,42910.0
smite,42674.0
gaming talk shows,29216.0
the order: 1886,18882.0
