League of Legends,29514.0
Dota 2,15460.0
Crash Bandicoot 2: Cortex Strikes Back,6123.0
Counter-Strike: Global Offensive,5961.0
Minecraft,5662.0
Heroes of the Storm,933.0
Hearthstone: Heroes of Warcraft,895.0
Call of Duty: Advanced Warfare,631.0
Smite,532.0
H1Z1,378.0
