league of legends,17860.0
fifa 15,6334.0
hearthstone: heroes of warcraft,4185.0
counter-strike: global offensive,3659.0
heroes of the storm,1881.0
dota 2,1070.0
world of warcraft: warlords of draenor,879.0
call of duty: advanced warfare,800.0
osu!,501.0
cod aw,2.0
