league of legends,24275.0
metal gear solid 2: sons of liberty,7081.0
shadow of the colossus,4617.0
hearthstone: heroes of warcraft,2447.0
dota 2,1257.0
counter-strike: global offensive,1148.0
smite,413.0
l.a. noire,166.0
world of warcraft: warlords of draenor,137.0
