league of legends,67956.0
counter-strike: global offensive,4154.0
heroes of the storm,3103.0
hearthstone: heroes of warcraft,1740.0
counter strike global offensive,699.0
h1z1,514.0
call of duty: advanced warfare,89.0
beta de battlefield™ hardline,81.0
