league of legends,34064.0
world of warcraft: warlords of draenor,4479.0
call of duty: advanced warfare,3358.0
hearthstone: heroes of warcraft,2355.0
heroes of the storm,2286.0
smite,476.0
music,21.0
counter-strike: global offensive,19.0
dota 2,10.0
