league of legends,83340.0
counter-strike: global offensive,5532.0
hearthstone: heroes of warcraft,1760.0
dota 2,1449.0
call of duty: advanced warfare,1151.0
smite,1051.0
super mario rpg: legend of the seven stars,859.0
starcraft ii: heart of the swarm,607.0
minecraft,405.0
heroes of the storm,321.0
