league of legends,133603.0
smite,13844.0
counter-strike: global offensive,7221.0
dota 2,3667.0
call of duty: advanced warfare,2859.0
heroes of the storm,1139.0
dayz,951.0
hearthstone: heroes of warcraft,17.0
