smite,36623.0
league of legends,32543.0
dota 2,20516.0
grand theft auto v,3893.0
cube world,2997.0
minecraft,2926.0
starcraft ii: heart of the swarm,779.0
call of duty: black ops ii,562.0
dying light,329.0
h1z1,196.0
