league of legends,13020.0
minecraft,5868.0
gears of war 3,2707.0
hearthstone: heroes of warcraft,2076.0
call of duty: advanced warfare,1971.0
resident evil,1138.0
arma iii,544.0
dota 2,440.0
amnesia: the dark descent,374.0
gaming talk shows,130.0
