league of legends,56272.0
counter-strike: global offensive,13937.0
call of duty: advanced warfare,4195.0
heroes of the storm,2401.0
dota 2,2062.0
hearthstone: heroes of warcraft,1715.0
smite,348.0
world of warcraft: warlords of draenor,64.0
