league of legends,20128.0
hearthstone: heroes of warcraft,4061.0
world of warcraft: warlords of draenor,2167.0
heroes of the storm,1791.0
call of duty: advanced warfare,337.0
resident evil,95.0
resident evil: survivor,55.0
