battlefield hardline,69569.0
dota 2,41807.0
league of legends,14103.0
outlast,4282.0
counter-strike: global offensive,2248.0
smite,1048.0
grand theft auto v,366.0
hearthstone: heroes of warcraft,303.0
euro truck simulator 2,261.0
