League of Legends,52539.0
Dota 2,5156.0
Counter-Strike: Global Offensive,4361.0
FIFA 15,3387.0
Outlast,1095.0
Heroes of the Storm,817.0
StarCraft II: Heart of the Swarm,675.0
The Legend of Zelda: Link's Awakening DX,499.0
Hearthstone: Heroes of Warcraft,452.0
Call of Duty: Advanced Warfare,428.0
